location,iso3,i.iso3,year,scenario,htn_target_scenario,who_region,deaths_baseline,deaths_intervention,deaths_averted,avg_age_of_death_averted,population,adult_population,avg_adult_age,age_ref_5y,le_avg_adult,le_avg_adult_disc,life_years_gained_undisc,life_years_gained_disc,gni_pc_ppp,gni_pc_usa,vsl_e1_0,vsl_e1_2,vsl_e1_5,vsly_e1_0,vsly_e1_2,vsly_e1_5,economic_value_e1_0,economic_value_e1_2,economic_value_e1_5,vsly_value_e1_0,vsly_value_e1_2,vsly_value_e1_5,disc_r1,disc_r3,disc_r5,gni_pc_disc_r3,economic_value_e1_2_disc_r3,vsly_value_e1_2_disc_r3,economic_value_e1_5_disc_r3,vsly_value_e1_5_disc_r3
Dominican Republic,DOM,DOM,2031,bp_combined,aim1,Americas,27839.9794335262,26728.9332329365,1111.04620058972,74.9784777609594,12014153.5,8671474.23963921,44.7586136080181,40,38.7432,22.7280181236709,15452.0363970898,11807.9459035933,29646.7547988355,80420.1567986293,4743480.76781367,3885255.58384252,2880071.4831753,122433.892084641,100282.258147043,74337.4703993294,5270226284.64978,4316698454.74821,3199892478.80871,1891852956.72925,1549565102.87047,1148665298.27803,0.951465687606749,0.862608784384164,0.783526166468459,25573.5511179588,3723622006.60335,1336668469.71122,2760255361.30521,990848776.611881
Dominican Republic,DOM,DOM,2031,bp_diabetes_only,aim1,Americas,27839.9794335262,27151.2463480439,688.733085482258,77.5534602371266,12014153.5,8670355.29106111,44.7551670813733,40,38.7432,22.7280181236709,8404.79448164143,6656.15010164711,29646.7547988355,80420.1567986293,4743480.76781367,3885255.58384252,2880071.4831753,122433.892084641,100282.258147043,74337.4703993294,3266992145.14206,2675904066.14703,1983600519.01679,1029031700.55888,842851769.880809,624791160.991467,0.951465687606749,0.862608784384164,0.783526166468459,25573.5511179588,2308258353.62773,727051340.632925,1711071232.41287,538950343.87682
Dominican Republic,DOM,DOM,2031,bp_no_diabetes_only,aim1,Americas,27839.9794335262,27417.5105161668,422.468917359329,70.806477054848,12014153.5,8669826.61403616,44.7522558461217,40,38.7432,22.7280181236709,7042.73570117456,5149.49098864277,29646.7547988355,80420.1567986293,4743480.76781367,3885255.58384252,2880071.4831753,122433.892084641,100282.258147043,74337.4703993294,2003973184.49304,1641399720.17024,1216740681.41454,862269542.818257,706261439.646584,523539156.716364,0.951465687606749,0.862608784384164,0.783526166468459,25573.5511179588,1415885817.30455,609227321.910949,1049571200.10576,451609475.552613
Dominican Republic,DOM,DOM,2031,statins_only,aim1,Americas,27839.9794335262,27023.8489001346,816.130533391555,72.9621828479305,12014153.5,8670935.9132817,44.7563720124359,40,38.7432,22.7280181236709,12397.2679512774,9319.61480616664,29646.7547988355,80420.1567986293,4743480.76781367,3885255.58384252,2880071.4831753,122433.892084641,100282.258147043,74337.4703993294,3871299489.16836,3170875712.00391,2350514275.76966,1517845766.49108,1243226025.00807,921581539.360641,0.951465687606749,0.862608784384164,0.783526166468459,25573.5511179588,2735225243.36497,1072417690.14696,2027574262.09929,794964331.378769
Dominican Republic,DOM,DOM,2032,all_interventions,aim1,Americas,28790.5643747806,27076.1008255856,1714.46354919493,71.7459857618575,12086668,8775054.38929962,44.8758529680566,40,38.8113,22.7493446680496,27569.6657343926,20331.2229028325,30694.3777141246,81312.7003379309,4911100.43425994,4041651.89783955,3017373.2810494,126537.900927306,104135.95777105,77744.7104593096,8419902680.97406,6929264857.38043,5173176504.67391,3488607631.2975,2870993546.67867,2143395679.9803,0.942045235254207,0.837484256683654,0.746215396636627,25706.058104281,5803150228.44741,2404411896.38375,4332453879.71017,1795060137.82725
Dominican Republic,DOM,DOM,2032,bp_combined,aim1,Americas,28790.5643747806,27607.3134070682,1183.25096771236,75.2858567525098,12086668,8792498.8324654,44.9511382731013,40,38.8113,22.7493446680496,16228.0279575802,12445.1124484859,30694.3777141246,81312.7003379309,4911100.43425994,4041651.89783955,3017373.2810494,126537.900927306,104135.95777105,77744.7104593096,5811064341.37067,4782288519.27515,3570309854.75112,2053460593.94183,1689921234.09799,1261643334.88765,0.942045235254207,0.837484256683654,0.746215396636627,25706.058104281,4005091345.81192,1415282428.59248,2990078294.83657,1056606430.51827
Dominican Republic,DOM,DOM,2032,bp_diabetes_only,aim1,Americas,28790.5643747806,28049.651274735,740.913100045516,77.7487204564843,12086668,8790992.78186489,44.9465230940759,40,38.8113,22.7493446680496,8952.98199958995,7108.36448047434,30694.3777141246,81312.7003379309,4911100.43425994,4041651.89783955,3017373.2810494,126537.900927306,104135.95777105,77744.7104593096,3638698647.38241,2994512836.93315,2235611391.65682,1132891549.26807,932327355.43427,696046993.305531,0.942045235254207,0.837484256683654,0.746215396636627,25706.058104281,2507857357.36862,780809482.251707,1872289344.57522,582928398.805375
Dominican Republic,DOM,DOM,2032,bp_no_diabetes_only,aim1,Americas,28790.5643747806,28347.7315142742,442.832860506405,71.1842862813731,12086668,8790246.35550606,44.9425310236955,40,38.8113,22.7493446680496,7275.80427768131,5338.73974805858,30694.3777141246,81312.7003379309,4911100.43425994,4041651.89783955,3017373.2810494,126537.900927306,104135.95777105,77744.7104593096,2174796653.53758,1789776271.09143,1336192041.2627,920665000.855705,757672847.011046,565655296.926939,0.942045235254207,0.837484256683654,0.746215396636627,25706.058104281,1498909450.02505,634539081.088434,1119039798.46351,473727405.88603
Dominican Republic,DOM,DOM,2032,statins_only,aim1,Americas,28790.5643747806,27964.4038151994,826.160559581211,72.9462912425902,12086668,8791690.36627214,44.9477918683834,40,38.8113,22.7493446680496,12562.4792463205,9443.771866528,30694.3777141246,81312.7003379309,4911100.43425994,4041651.89783955,3017373.2810494,126537.900927306,104135.95777105,77744.7104593096,4057357482.92772,3339053393.55159,2492834798.33717,1589629754.27223,1308205808.29452,976666311.65627,0.942045235254207,0.837484256683654,0.746215396636627,25706.058104281,2796404649.32558,1095601768.94877,2087709898.12055,817942660.045417
Dominican Republic,DOM,DOM,2033,all_interventions,aim1,Americas,29775.527729319,28062.1744344554,1713.35329486356,71.755415401843,12156528.5,8894464.42772125,45.0750027172564,45,34.4083,21.2782097626921,27571.3259583178,20330.0903185536,31779.0203228031,82215.1497764654,5084643.2516485,4204343.75829526,3161220.67468723,147773.742139208,122189.813454755,91873.7826247513,8711790268.41771,7203526231.01422,5416287858.76616,4074318012.6005,3368935175.54711,2533082007.77066,0.932718054707135,0.813091511343354,0.710681330130121,25839.2516632791,5857126030.17684,2739252593.50339,4403937680.95484,2059627478.0549
Dominican Republic,DOM,DOM,2033,bp_combined,aim1,Americas,29775.527729319,28523.2468273452,1252.28090197383,75.5269218308019,12156528.5,8910440.00102673,45.1458406179981,45,34.4083,21.2782097626921,16991.734169834,13069.0721394456,31779.0203228031,82215.1497764654,5084643.2516485,4204343.75829526,3161220.67468723,147773.742139208,122189.813454755,91873.7826247513,6367401637.38953,5265019393.84603,3958736277.83564,2510932143.71102,2076216828.48481,1561094891.53689,0.932718054707135,0.813091511343354,0.710681330130121,25839.2516632791,4280942576.19434,1688154278.94922,3218814863.15515,1269313004.71012
Dominican Republic,DOM,DOM,2033,bp_diabetes_only,aim1,Americas,29775.527729319,28985.9284924572,789.599236861781,77.895037808062,12156528.5,8908542.0466704,45.1400522596887,45,34.4083,21.2782097626921,9474.528637458,7537.55432364003,31779.0203228031,82215.1497764654,5084643.2516485,4204343.75829526,3161220.67468723,147773.742139208,122189.813454755,91873.7826247513,4014830431.21606,3319746623.05453,2496097432.28472,1400086551.76226,1157690886.78273,870460784.509797,0.932718054707135,0.813091511343354,0.710681330130121,25839.2516632791,2699257799.0164,941308632.802598,2029555633.67665,707764274.842192
Dominican Republic,DOM,DOM,2033,bp_no_diabetes_only,aim1,Americas,29775.527729319,29312.2890710514,463.238658267615,71.4988165417931,12156528.5,8907563.88500781,45.1349549665425,45,34.4083,21.2782097626921,7520.77418374561,5535.67207184545,31779.0203228031,82215.1497764654,5084643.2516485,4204343.75829526,3161220.67468723,147773.742139208,122189.813454755,91873.7826247513,2355403317.66313,1947614561.48852,1464399623.82996,1111372944.91603,918961994.547216,690961972.527285,0.932718054707135,0.813091511343354,0.710681330130121,25839.2516632791,1583588867.31502,747200197.013499,1190690903.35054,561815314.522995
Dominican Republic,DOM,DOM,2033,statins_only,aim1,Americas,29775.527729319,28938.2375382597,837.290191059346,72.9473039791794,12156528.5,8909316.06807164,45.1412270892008,45,34.4083,21.2782097626921,12743.3221808669,9579.38562042687,31779.0203228031,82215.1497764654,5084643.2516485,4204343.75829526,3161220.67468723,147773.742139208,122189.813454755,91873.7826247513,4257321919.64138,3520255788.66221,2646859062.68963,1883128405.95227,1557104160.07397,1170777211.96214,0.932718054707135,0.813091511343354,0.710681330130121,25839.2516632791,2862290099.51854,1266068174.83357,2152138635.59516,951949012.72065
Dominican Republic,DOM,DOM,2034,all_interventions,aim1,Americas,30800.4715919746,29079.479087114,1720.99250486063,71.7865557995188,12224127,9010763.92791495,45.2758776675716,45,34.468,21.2994642040532,27683.2240325573,20414.8230502204,32901.9907842081,83127.6150549084,5264318.52547329,4373584.58489836,3311925.71261664,152730.605938067,126888.261137819,96086.9708894231,9059852725.53852,7526906289.98408,5699799328.06845,4228075580.81174,3512676160.17989,2659997141.74171,0.923483222482312,0.789409234313936,0.676839362028687,25973.1353523659,5941809331.12908,2772938998.00042,4499474223.3136,2099826306.93958
Dominican Republic,DOM,DOM,2034,bp_combined,aim1,Americas,30800.4715919746,29481.7872284327,1318.68436354194,75.7351523408425,12224127,9025307.09696076,45.3423171668452,45,34.468,21.2994642040532,17723.137736846,13666.7812466756,32901.9907842081,83127.6150549084,5264318.52547329,4373584.58489836,3311925.71261664,152730.605938067,126888.261137819,96086.9708894231,6941974524.24581,5767377604.73354,4367384650.44006,2706865565.67232,2248858129.33446,1702962619.78956,0.923483222482312,0.789409234313936,0.676839362028687,25973.1353523659,4552821138.95205,1775269373.95859,3447653772.85833,1344334417.75333
Dominican Republic,DOM,DOM,2034,bp_diabetes_only,aim1,Americas,30800.4715919746,29964.6748008879,835.796791086701,78.0239851656523,12224127,9023011.13334704,45.3353460459806,45,34.468,21.2994642040532,9964.7015502197,7941.4926011613,32901.9907842081,83127.6150549084,5264318.52547329,4373584.58489836,3311925.71261664,152730.605938067,126888.261137819,96086.9708894231,4399900530.84885,3655427961.60431,2768096882.92252,1521914905.75705,1264403652.46471,957477987.77775,0.923483222482312,0.789409234313936,0.676839362028687,25973.1353523659,2885628588.25981,998131919.155911,2185161240.85466,755841965.204081
Dominican Republic,DOM,DOM,2034,bp_no_diabetes_only,aim1,Americas,30800.4715919746,30317.1227288445,483.348863130108,71.7740585577026,12224127,9021792.19986683,45.3291368639893,45,34.468,21.2994642040532,7763.30540078492,5730.31753907931,32901.9907842081,83127.6150549084,5264318.52547329,4373584.58489836,3311925.71261664,152730.605938067,126888.261137819,96086.9708894231,2544502374.44228,2113967136.91399,1600815527.96462,1185694337.94415,985072322.98744,745952500.050921,0.923483222482312,0.789409234313936,0.676839362028687,25973.1353523659,1668785178.91609,777625188.233365,1263698560.20841,588861791.899764
