"scenario_id","location","sex","age_group","cause","RMSE_deaths","RMSE_prev","error","IRadjust","CFadjust"
10,"Bosnia and Herzegovina","Male","70-74","hstroke",29.7554330090169,14.2559267011416,73.7667927191754,0.8,0.95
10,"Denmark","Male","70-74","hstroke",38.9820252478208,36.5362035766302,114.500254072272,0.8,0.95
10,"Finland","Male","70-74","hstroke",13.7453066332171,72.5972971750327,100.087910441467,0.8,0.95
10,"Latvia","Male","70-74","hstroke",35.325991915696,13.0241402476447,83.6761240790367,0.8,0.95
10,"Poland","Male","70-74","hstroke",118.435410064201,107.559786883834,344.430607012236,0.8,0.95
10,"Portugal","Male","70-74","hstroke",94.6340625752123,42.1941617355214,231.462286885946,0.8,0.95
10,"Romania","Male","70-74","hstroke",288.756280873512,75.8255621159944,653.338123863019,0.8,0.95
10,"Tajikistan","Male","70-74","hstroke",12.2616389680282,21.7809077723047,46.304185708361,0.8,0.95
10,"Azerbaijan","Male","70-74","ihd",900.23911099831,7824.02461592361,9624.50283792023,0.8,0.95
10,"Bosnia and Herzegovina","Male","70-74","ihd",227.020503800199,1947.65667730928,2401.69768490968,0.8,0.95
10,"Maldives","Male","70-74","ihd",8.2707040971273,33.5598933508454,50.1013015451,0.8,0.95
10,"Russian Federation","Male","70-74","ihd",23603.9020286928,154869.938781643,202077.742839028,0.8,0.95
10,"Taiwan (Province of China)","Male","70-74","ihd",332.020710113743,7347.70500498206,8011.74642520954,0.8,0.95
10,"Kyrgyzstan","Male","70-74","istroke",106.410285129507,220.109548555639,432.930118814652,0.8,0.95
10,"Latvia","Male","70-74","istroke",79.7130455383472,154.218358851373,313.644449928067,0.8,0.95
10,"Saint Kitts and Nevis","Male","70-74","istroke",0.612897947968555,3.68700601857159,4.91280191450871,0.8,0.95
10,"Bosnia and Herzegovina","Female","75-79","hhd",76.9223205076223,99.672265879371,253.516906894616,0.8,0.95
10,"Djibouti","Female","75-79","hhd",4.8380215696155,24.4665794617374,34.1426226009684,0.8,0.95
10,"Equatorial Guinea","Female","75-79","hhd",5.71344110330909,22.6753264986138,34.102208705232,0.8,0.95
10,"Iceland","Female","75-79","hhd",0.735596740816029,1.19510772443265,2.66630120606471,0.8,0.95
10,"Kiribati","Female","75-79","hhd",0.0644720172405282,0.493432150919349,0.622376185400405,0.8,0.95
10,"Malta","Female","75-79","hhd",3.12925629021181,3.50699065558254,9.76550323600615,0.8,0.95
10,"Slovenia","Female","75-79","hhd",73.9272339377662,25.6612226946818,173.515690570214,0.8,0.95
10,"Tajikistan","Female","75-79","hhd",35.043719034013,50.3773826274334,120.464820695459,0.8,0.95
10,"Croatia","Female","75-79","hstroke",64.4915166991144,55.5718895733579,184.554922971587,0.8,0.95
